date,high,low,open,close,volume,jdate
2014-08-04,74752,74654,74654,74709,382904131,1393-05-13
2014-08-05,74801,74683,74789,74698,372491067,1393-05-14
2014-08-06,74706,74613,74701,74614,305090271,1393-05-15
2014-08-09,74694,74398,74621,74399,292448298,1393-05-18
2014-08-10,74431,74292,74394,74399,362236497,1393-05-19
2014-08-11,74609,74490,74490,74548,492791257,1393-05-20
2014-08-12,74584,74454,74542,74455,368286535,1393-05-21
2014-08-13,74468,74363,74468,74363,316520227,1393-05-22
2014-08-16,74378,74051,74370,74051,355261463,1393-05-25
2014-08-17,74075,73952,74072,73953,364625535,1393-05-26
2014-08-18,73970,73907,73953,73907,347795601,1393-05-27
2014-08-19,73919,73809,73914,73903,562297661,1393-05-28
2014-08-20,73961,73906,73916,73906,364778059,1393-05-29
2014-08-23,74022,73868,73921,73868,333309712,1393-06-01
2014-08-24,73874,73530,73874,73530,326312450,1393-06-02
2014-08-25,73539,73457,73532,73500,377382236,1393-06-03
2014-08-26,73630,73541,73586,73541,373806647,1393-06-04
2014-08-27,73578,73312,73557,73312,470627945,1393-06-05
2014-08-30,73338,72942,73316,72942,328085979,1393-06-08
2014-08-31,72963,72778,72950,72778,278163506,1393-06-09
2014-09-01,72791,72340,72787,72340,365945386,1393-06-10
2014-09-02,72372,72232,72338,72232,288415656,1393-06-11
2014-09-03,72260,72122,72244,72122,292768445,1393-06-12
2014-09-06,72129,71822,72129,71822,302152047,1393-06-15
2014-09-07,71827,71665,71827,71665,276835693,1393-06-16
2014-09-08,71815,71677,71677,71815,327142507,1393-06-17
2014-09-09,71959,71846,71846,71930,365875437,1393-06-18
2014-09-10,71977,71879,71941,71925,360322873,1393-06-19
2014-09-13,71922,71446,71922,71486,302576742,1393-06-22
2014-09-14,71503,71387,71497,71387,276657810,1393-06-23
2014-09-15,71427,71382,71386,71402,371964909,1393-06-24
2014-09-16,71432,71398,71410,71408,315439037,1393-06-25
2014-09-17,71506,71410,71410,71444,272857964,1393-06-26
2014-09-20,71455,71436,71446,71445,185144146,1393-06-29
2014-09-21,71562,71446,71446,71545,341013914,1393-06-30
2014-09-22,71692,71576,71576,71686,362551948,1393-06-31
2014-09-23,71733,71687,71688,71726,241123379,1393-07-01
2014-09-24,71814,71752,71752,71788,280038566,1393-07-02
2014-09-27,71799,71681,71799,71702,305223922,1393-07-05
2014-09-28,71757,71644,71711,71644,316535890,1393-07-06
2014-09-29,71681,71637,71660,71675,286761753,1393-07-07
2014-09-30,71715,71664,71691,71664,306141111,1393-07-08
2014-10-01,71659,71625,71658,71640,302768498,1393-07-09
2014-10-04,71685,71647,71647,71670,231392673,1393-07-12
2014-10-06,71831,71689,71689,71822,376195675,1393-07-14
2014-10-07,71848,71719,71835,71719,384089062,1393-07-15
2014-10-08,71808,71726,71730,71784,410288834,1393-07-16
2014-10-11,71836,71760,71784,71772,372350318,1393-07-19
2014-10-12,71831,71784,71796,71792,302314382,1393-07-20
2014-10-14,71932,71817,71817,71893,507145860,1393-07-22
2014-10-15,72015,71900,71900,71979,477171021,1393-07-23
2014-10-18,72045,71991,71993,72016,352880084,1393-07-26
2014-10-19,72281,72043,72043,72281,530987717,1393-07-27
2014-10-20,73550,72460,72460,73550,836764218,1393-07-28
2014-10-21,74148,73623,73623,74109,984621349,1393-07-29
2014-10-22,74323,74112,74112,74133,943707174,1393-07-30
2014-10-25,74283,74152,74154,74152,592634587,1393-08-03
2014-10-26,74178,73941,74178,73941,505599912,1393-08-04
2014-10-27,74049,73956,73959,73959,618036061,1393-08-05
2014-10-28,74035,73941,73975,73968,498102896,1393-08-06
2014-10-29,74261,74029,74029,74151,731325442,1393-08-07
2014-11-01,75028,74150,74150,75028,1054097091,1393-08-10
2014-11-02,75410,75306,75306,75369,1483276530,1393-08-11
2014-11-05,76167,75524,75524,76167,1110867491,1393-08-14
2014-11-08,76575,76360,76360,76420,1125548952,1393-08-17
2014-11-09,76562,76424,76470,76553,845137815,1393-08-18
2014-11-10,76619,76475,76558,76561,889442654,1393-08-19
2014-11-11,76859,76564,76564,76708,940802172,1393-08-20
2014-11-12,76803,76589,76738,76589,929971480,1393-08-21
2014-11-15,76483,75946,76483,75946,943220683,1393-08-24
2014-11-16,76106,75929,75951,75931,617632546,1393-08-25
2014-11-17,76170,75934,75934,75966,728341619,1393-08-26
2014-11-18,75992,75401,75991,75409,642626295,1393-08-27
2014-11-19,75442,75248,75426,75248,930638527,1393-08-28
2014-11-22,75258,75043,75258,75043,1212443538,1393-09-01
2014-11-23,75411,75058,75058,75390,1091603091,1393-09-02
2014-11-24,76112,75385,75385,75949,1468081079,1393-09-03
2014-11-25,75739,74741,75739,74741,417948729,1393-09-04
2014-11-26,74600,74076,74600,74076,1294881028,1393-09-05
2014-11-29,74142,73245,74114,73245,1387207624,1393-09-08
2014-11-30,73154,72190,73154,72190,505797313,1393-09-09
2014-12-01,72353,72120,72353,72121,968031165,1393-09-10
2014-12-02,72457,72258,72403,72258,562550388,1393-09-11
2014-12-03,72275,71860,72275,71860,645514064,1393-09-12
2014-12-06,71878,71681,71859,71712,551920139,1393-09-15
2014-12-07,71686,71170,71686,71170,460501886,1393-09-16
2014-12-08,71377,71199,71199,71377,594562437,1393-09-17
2014-12-09,71412,71336,71392,71382,494643120,1393-09-18
2014-12-10,71372,71043,71372,71043,441277147,1393-09-19
2014-12-14,71034,70292,71034,70292,499567710,1393-09-23
2014-12-15,70239,69543,70239,69543,644141684,1393-09-24
2014-12-16,69715,69593,69593,69609,469240028,1393-09-25
2014-12-17,69659,69495,69642,69495,311137106,1393-09-26
2014-12-20,69538,69393,69486,69538,621871086,1393-09-29
2014-12-22,70094,69596,69596,70094,528723743,1393-10-01
2014-12-24,70231,70093,70093,70154,331464200,1393-10-03
2014-12-27,70138,69691,70138,69705,296120326,1393-10-06
2014-12-28,69648,69549,69549,69626,328348457,1393-10-07
2014-12-29,69652,69267,69640,69424,471358221,1393-10-08
2014-12-30,69414,69254,69414,69254,272938304,1393-10-09
2014-12-31,69247,68970,69247,68973,471743616,1393-10-10
2015-01-03,68992,68830,68974,68830,265625993,1393-10-13
2015-01-04,68790,68651,68763,68651,243484087,1393-10-14
2015-01-05,68658,68232,68658,68232,376839673,1393-10-15
2015-01-06,68182,67471,68182,67471,553370954,1393-10-16
2015-01-07,67495,66902,67448,66902,426484284,1393-10-17
2015-01-10,66894,66198,66894,66198,412140842,1393-10-20
2015-01-11,66127,65513,66127,65513,495663897,1393-10-21
2015-01-12,66000,65550,65550,66000,339070234,1393-10-22
2015-01-13,66121,65872,66110,65929,476054943,1393-10-23
2015-01-14,65973,65925,65925,65939,369207732,1393-10-24
2015-01-17,66274,65953,65953,66273,296222700,1393-10-27
2015-01-18,66472,66317,66321,66319,304452525,1393-10-28
2015-01-19,66304,65835,66304,65835,357966425,1393-10-29
2015-01-20,65839,65565,65836,65565,248874830,1393-10-30
2015-01-21,65530,65029,65530,65029,318977968,1393-11-01
2015-01-24,65031,64874,65017,65029,280773391,1393-11-04
2015-01-25,65176,65029,65029,65105,298793929,1393-11-05
2015-01-26,65139,65042,65098,65114,208425172,1393-11-06
2015-01-27,65202,65092,65106,65128,243075350,1393-11-07
2015-01-28,65302,65122,65132,65256,405682090,1393-11-08
2015-01-31,65614,65300,65300,65543,401725609,1393-11-11
2015-02-01,65601,65534,65595,65545,524862657,1393-11-12
2015-02-02,65561,65536,65545,65556,532000737,1393-11-13
2015-02-03,65632,65586,65586,65597,449016179,1393-11-14
2015-02-04,65847,65617,65617,65772,761338246,1393-11-15
2015-02-07,65906,65787,65813,65787,534812610,1393-11-18
2015-02-08,65752,65366,65752,65366,598608874,1393-11-19
2015-02-09,65367,64917,65367,64918,451226144,1393-11-20
2015-02-10,64977,64833,64941,64841,529294413,1393-11-21
2015-02-14,64954,64864,64864,64932,427573158,1393-11-25
2015-02-15,64956,64897,64927,64927,398138117,1393-11-26
2015-02-16,65026,64955,64955,64994,602626947,1393-11-27
2015-02-17,65072,64811,65036,64811,581183676,1393-11-28
2015-02-18,64827,64707,64827,64720,566642083,1393-11-29
2015-02-21,64916,64725,64726,64867,346545088,1393-12-02
2015-02-22,64928,64720,64908,64720,337378650,1393-12-03
2015-02-23,64746,64626,64711,64678,314729140,1393-12-04
2015-02-24,64709,64526,64690,64526,278521094,1393-12-05
2015-02-25,64534,64052,64534,64052,271188153,1393-12-06
2015-02-28,64075,63951,64066,63951,257849083,1393-12-09
2015-03-01,63956,63859,63956,63860,475683577,1393-12-10
2015-03-02,64003,63887,63887,63955,717632564,1393-12-11
2015-03-03,64045,63983,63983,63996,563828250,1393-12-12
2015-03-04,64088,64004,64036,64015,536513887,1393-12-13
2015-03-07,64076,63911,64039,63911,429599811,1393-12-16
2015-03-08,63914,63798,63915,63807,318401856,1393-12-17
2015-03-09,63885,63812,63812,63847,258376699,1393-12-18
2015-03-10,63888,63769,63847,63853,293088969,1393-12-19
2015-03-11,64071,63935,63935,64071,263287177,1393-12-20
2015-03-14,64652,64109,64110,64610,524973256,1393-12-23
2015-03-15,64990,64876,64876,64981,555231496,1393-12-24
2015-03-16,65158,65101,65120,65123,773753824,1393-12-25
2015-03-17,65090,61533,65090,61533,375675666,1393-12-26
2015-03-18,62532,61625,61625,62532,766170725,1393-12-27
2015-03-25,62885,62592,62592,62885,284988282,1394-01-05
2015-03-28,63626,62892,62895,63626,572398187,1394-01-08
2015-03-29,65100,63816,63816,65100,943264725,1394-01-09
2015-03-30,65351,65148,65162,65175,726293674,1394-01-10
2015-03-31,65742,65175,65176,65728,615520282,1394-01-11
2015-04-04,67827,65981,65981,67827,377740854,1394-01-15
2015-04-05,70262,68386,68386,70262,1241892162,1394-01-16
2015-04-06,71408,70834,71247,70844,3468340525,1394-01-17
2015-04-07,70857,70160,70857,70160,1348343687,1394-01-18
2015-04-08,70711,70111,70162,70685,1764432603,1394-01-19
2015-04-11,70716,70023,70677,70023,1420866829,1394-01-22
2015-04-12,69985,68784,69985,68784,1113319692,1394-01-23
2015-04-13,68941,68454,68839,68454,1039215767,1394-01-24
2015-04-14,68573,68465,68486,68465,534507404,1394-01-25
2015-04-15,68430,68079,68397,68079,798656141,1394-01-26
2015-04-18,68029,67374,68029,67374,729338763,1394-01-29
2015-04-19,67561,67343,67343,67379,534235296,1394-01-30
2015-04-20,67378,67017,67378,67017,399452045,1394-01-31
2015-04-21,67060,66829,67004,66829,424099393,1394-02-01
2015-04-22,67034,66569,66827,66569,533240929,1394-02-02
2015-04-25,66725,66540,66663,66541,338846311,1394-02-05
2015-04-26,66551,66209,66551,66209,364260531,1394-02-06
2015-04-27,66161,65577,66161,65577,368732329,1394-02-07
2015-04-28,65573,65473,65517,65508,393305200,1394-02-08
2015-04-29,65641,65524,65524,65634,261281551,1394-02-09
2015-05-03,65636,65088,65636,65088,324489172,1394-02-13
2015-05-04,65123,64416,65123,64416,438133054,1394-02-14
2015-05-05,64473,64168,64408,64168,363502776,1394-02-15
2015-05-06,64299,64053,64214,64069,473648161,1394-02-16
2015-05-09,64128,63530,64121,63530,735475945,1394-02-19
2015-05-10,63437,62886,63437,62886,534458495,1394-02-20
2015-05-11,63070,62745,62894,63070,535649318,1394-02-21
2015-05-12,63389,63112,63112,63316,484760401,1394-02-22
2015-05-13,63531,63370,63370,63531,364378540,1394-02-23
2015-05-17,63599,63376,63599,63465,406814272,1394-02-27
2015-05-18,63546,63471,63471,63523,319251347,1394-02-28
2015-05-19,63650,63544,63548,63644,287737024,1394-02-29
2015-05-20,63704,63631,63664,63703,321860920,1394-02-30
2015-05-23,63702,63420,63702,63428,345254125,1394-03-02
2015-05-24,63432,63327,63430,63364,328528209,1394-03-03
2015-05-25,63562,63392,63392,63496,306307415,1394-03-04
2015-05-26,63510,63413,63509,63419,293973683,1394-03-05
2015-05-27,63426,63356,63423,63402,236274206,1394-03-06
2015-05-30,63529,63419,63419,63420,225019587,1394-03-09
2015-05-31,63437,63228,63437,63228,193432039,1394-03-10
2015-06-01,63230,63202,63225,63227,219962946,1394-03-11
2015-06-02,63290,63239,63239,63290,292857620,1394-03-12
2015-06-06,63319,63296,63296,63298,191835406,1394-03-16
2015-06-07,63300,63110,63300,63187,218432616,1394-03-17
2015-06-08,63210,62952,63194,62952,294094822,1394-03-18
2015-06-09,62948,62317,62948,62318,280410753,1394-03-19
2015-06-10,62323,62271,62309,62322,225937852,1394-03-20
2015-06-13,62582,62338,62338,62571,226083166,1394-03-23
2015-06-14,62681,62583,62583,62653,221432566,1394-03-24
2015-06-15,62692,62442,62692,62442,342324068,1394-03-25
2015-06-16,62559,62462,62462,62559,353210139,1394-03-26
2015-06-17,63560,62658,62658,63560,527515679,1394-03-27
2015-06-20,63899,63745,63745,63836,386481174,1394-03-30
2015-06-21,63859,63808,63826,63811,293678800,1394-03-31
2015-06-22,64276,63812,63812,64276,549057902,1394-04-01
2015-06-23,64840,64321,64321,64840,605848150,1394-04-02
2015-06-24,64978,64858,64946,64858,608894461,1394-04-03
2015-06-27,64894,64812,64851,64812,329512110,1394-04-06
2015-06-28,64803,64301,64803,64301,294684159,1394-04-07
2015-06-29,64366,64299,64299,64333,291213201,1394-04-08
2015-06-30,64950,64381,64381,64923,726600809,1394-04-09
2015-07-01,65106,64862,64966,64862,520184137,1394-04-10
2015-07-04,65870,64999,64999,65861,1241910361,1394-04-13
2015-07-05,65980,65780,65947,65780,645141491,1394-04-14
2015-07-06,66020,65793,65793,66020,591230184,1394-04-15
2015-07-07,66761,66092,66092,66761,1006633697,1394-04-16
2015-07-11,66818,66510,66710,66818,511400207,1394-04-20
2015-07-12,67647,66933,66933,67646,701027246,1394-04-21
2015-07-13,69196,68078,68078,69194,1195048810,1394-04-22
2015-07-14,69581,69136,69473,69434,1638898872,1394-04-23
2015-07-15,69769,68828,69769,68828,1059600173,1394-04-24
2015-07-20,68713,68145,68713,68148,499612319,1394-04-29
2015-07-21,68207,68051,68170,68051,439486966,1394-04-30
2015-07-22,68052,67644,68052,67644,365979611,1394-04-31
2015-07-25,67689,67036,67631,67036,353629911,1394-05-03
2015-07-26,67020,66966,67014,66977,459512732,1394-05-04
2015-07-27,66978,66441,66978,66441,417270085,1394-05-05
2015-07-28,66492,66377,66406,66490,385554449,1394-05-06
2015-07-29,66903,66524,66525,66781,622303279,1394-05-07
2015-08-01,67013,66825,66825,66830,540120747,1394-05-10
2015-08-02,66750,66527,66750,66530,575367865,1394-05-11
2015-08-03,66709,66596,66596,66627,432173087,1394-05-12
2015-08-04,66625,66410,66625,66446,356553578,1394-05-13
2015-08-05,66492,66444,66444,66451,270070240,1394-05-14
2015-08-08,66457,65986,66457,66001,411180656,1394-05-17
2015-08-09,66010,65956,66001,65974,328489504,1394-05-18
2015-08-10,66073,65903,65977,65903,341799420,1394-05-19
2015-08-12,65912,65674,65912,65703,316044536,1394-05-21
2015-08-15,65708,65314,65708,65314,261480671,1394-05-24
2015-08-16,65336,65227,65289,65240,294832291,1394-05-25
2015-08-17,65303,65226,65243,65302,351522276,1394-05-26
2015-08-18,65302,65169,65302,65189,340682388,1394-05-27
2015-08-19,65220,65156,65186,65218,282777069,1394-05-28
2015-08-22,65301,65222,65227,65225,276516687,1394-05-31
2015-08-23,65219,64881,65219,64881,317930774,1394-06-01
2015-08-24,64882,64652,64881,64652,229506739,1394-06-02
2015-08-25,64671,64197,64648,64197,372488334,1394-06-03
2015-08-26,64218,64146,64200,64206,335477252,1394-06-04
2015-08-29,64455,64253,64253,64451,513284890,1394-06-07
2015-08-30,64491,64438,64458,64467,372269283,1394-06-08
2015-08-31,64478,64226,64478,64226,330914207,1394-06-09
2015-09-01,64263,64206,64227,64251,256351275,1394-06-10
2015-09-02,64276,64237,64237,64276,486691336,1394-06-11
2015-09-05,64508,64319,64319,64497,358582948,1394-06-14
2015-09-06,64528,64482,64516,64507,354398195,1394-06-15
2015-09-07,64539,64513,64517,64518,304758997,1394-06-16
2015-09-08,64531,64512,64528,64512,229285509,1394-06-17
2015-09-09,64495,63468,64480,63468,360247294,1394-06-18
2015-09-12,63592,63482,63509,63482,269569679,1394-06-21
2015-09-13,63464,62941,63464,62958,404292123,1394-06-22
2015-09-14,62993,62953,62966,62993,363400323,1394-06-23
2015-09-15,62999,62536,62996,62536,286409986,1394-06-24
2015-09-16,62537,62264,62537,62264,264924999,1394-06-25
2015-09-19,62310,62241,62265,62255,242279350,1394-06-28
2015-09-20,62260,61553,62261,61553,395485133,1394-06-29
2015-09-21,61540,61111,61541,61328,467445144,1394-06-30
2015-09-22,61577,61356,61356,61577,376651860,1394-06-31
2015-09-23,61791,61596,61596,61686,542456422,1394-07-01
2015-09-26,61692,61531,61692,61531,236906522,1394-07-04
2015-09-27,61563,61492,61546,61563,753818817,1394-07-05
2015-09-28,61588,61541,61575,61569,230323432,1394-07-06
2015-09-29,61581,61557,61571,61579,248926166,1394-07-07
2015-09-30,61578,61498,61578,61498,227010493,1394-07-08
2015-10-03,61499,61217,61499,61217,333851194,1394-07-11
2015-10-04,61204,61064,61204,61164,328776122,1394-07-12
2015-10-05,61265,61168,61168,61234,210912378,1394-07-13
2015-10-06,61234,61125,61233,61210,351172278,1394-07-14
2015-10-07,61397,61220,61220,61390,236971761,1394-07-15
2015-10-10,61436,61395,61402,61397,205794003,1394-07-18
2015-10-11,61422,61287,61402,61287,343832888,1394-07-19
2015-10-12,61355,61253,61303,61297,320019889,1394-07-20
2015-10-13,61434,61298,61298,61434,346112649,1394-07-21
2015-10-14,61973,61494,61494,61973,442185780,1394-07-22
2015-10-17,62799,62039,62039,62799,716175203,1394-07-25
2015-10-18,63285,62988,62988,63071,712961577,1394-07-26
2015-10-19,63173,63030,63069,63127,347744865,1394-07-27
2015-10-20,63147,63112,63125,63142,332449936,1394-07-28
2015-10-21,63176,63098,63143,63175,243276312,1394-07-29
2015-10-25,63173,62793,63173,62793,231435748,1394-08-03
2015-10-26,62837,62790,62791,62803,204840676,1394-08-04
2015-10-27,62950,62857,62857,62923,195369507,1394-08-05
2015-10-28,62990,62898,62943,62924,207440079,1394-08-06
2015-10-31,62986,62917,62934,62949,246982677,1394-08-09
2015-11-01,62984,62931,62955,62943,284562038,1394-08-10
2015-11-02,62983,62856,62959,62856,699584437,1394-08-11
2015-11-03,62892,62812,62866,62812,269111271,1394-08-12
2015-11-04,63006,62836,62836,62927,404089042,1394-08-13
2015-11-07,63000,62916,62953,63000,433893704,1394-08-16
2015-11-08,63020,62977,63005,62999,318860723,1394-08-17
2015-11-09,63043,62986,63011,63036,233703513,1394-08-18
2015-11-10,63088,63026,63056,63044,270897250,1394-08-19
2015-11-11,63056,62967,63049,63056,313838200,1394-08-20
2015-11-14,63081,63026,63073,63071,278339454,1394-08-23
2015-11-15,63083,63014,63070,63084,366452021,1394-08-24
2015-11-16,63125,63057,63096,63109,405701411,1394-08-25
2015-11-17,63120,63005,63120,63014,323464530,1394-08-26
2015-11-18,63019,62871,63018,62871,305859190,1394-08-27
2015-11-21,62893,62844,62871,62889,330152350,1394-08-30
2015-11-22,62942,62821,62916,62924,265798789,1394-09-01
2015-11-23,62922,62763,62922,62796,326116806,1394-09-02
2015-11-24,62796,62703,62786,62721,399046732,1394-09-03
2015-11-25,62757,62626,62724,62735,348428106,1394-09-04
2015-11-28,62744,62605,62744,62635,347666413,1394-09-07
2015-11-29,62658,62565,62644,62639,352145484,1394-09-08
2015-11-30,62675,62610,62639,62648,308195408,1394-09-09
